run_id,engine,mode,prompt_id,prompt_len,gen_tokens,prefill_ms,prime_ms,ttft_ms,decode_total_ms,tokens_per_sec,decode_tokens_per_sec,end_to_end_ms,p50_token_ms,p95_token_ms,rss_before_mb,rss_after_mb,experiment,device,variant,timestamp,embd_mult,n_embd,n_head,total_ms_no_ttft,total_ms,rss_delta_mb
3,nano,kv_cache,p1_L768,768,512,111418.0166,0.0,159.9847,88300.8921,5.787,5.787,199878.8934,173.4233,184.2362,818860.0,877292.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,199718.9087,199878.8934,58432.0
4,tau,kv_cache,p1_L768,768,512,111207.3523,0.0,149.0619,77995.004,6.5517,6.5517,189351.4182,152.8377,157.1671,877292.0,884676.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,189202.35629999998,189351.41820000001,7384.0
5,nano,no_cache,p2_L768,768,512,0.0,0.0,1005.3639,779997.6784,0.6551,0.6551,781003.0423,1410.4511,2131.8333,884684.0,872792.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,779997.6784,781003.0423,-11892.0
6,tau,no_cache,p2_L768,768,512,0.0,0.0,1095.4494,826794.081,0.618,0.618,827889.5303,1512.8217,2156.2951,872792.0,872792.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,826794.081,827889.5304,0.0
7,nano,kv_cache,p2_L768,768,512,112729.6988,0.0,159.3844,87654.5745,5.8297,5.8297,200543.6577,172.9824,182.2711,872804.0,886424.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,200384.2733,200543.65769999998,13620.0
8,tau,kv_cache,p2_L768,768,512,110284.5861,0.0,150.6861,78075.7489,6.5449,6.5449,188511.0211,152.5564,156.4449,886424.0,886440.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,188360.33500000002,188511.0211,16.0
9,nano,no_cache,p3_L768,768,512,0.0,0.0,1108.9091,778950.9867,0.656,0.656,780059.8958,1416.5766,2133.0744,886444.0,874548.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,778950.9867,780059.8958,-11896.0
10,tau,no_cache,p3_L768,768,512,0.0,0.0,1086.6394,828044.0369,0.6171,0.6171,829130.6763,1513.6498,2155.8943,874548.0,874548.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,828044.0369,829130.6762999999,0.0
11,nano,kv_cache,p3_L768,768,512,112258.7785,0.0,160.1247,88597.7774,5.7676,5.7676,201016.6807,174.0034,183.016,874548.0,893160.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,200856.5559,201016.68060000002,18612.0
12,tau,kv_cache,p3_L768,768,512,107958.4893,0.0,144.752,77539.843,6.5902,6.5902,185643.0843,150.1933,165.0187,893160.0,894876.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,185498.3323,185643.0843,1716.0
13,nano,no_cache,p1_L1152,1152,512,0.0,0.0,1855.9803,1245192.878,0.4104,0.4104,1247048.8583,2510.971,2801.8054,894876.0,946796.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,1245192.878,1247048.8583,51920.0
14,tau,no_cache,p1_L1152,1152,512,0.0,0.0,1760.4482,1158851.3994,0.441,0.441,1160611.8477,2243.6702,2862.2259,946796.0,946800.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,1158851.3994,1160611.8476,4.0
15,nano,kv_cache,p1_L1152,1152,512,180751.7068,0.0,179.1333,98446.9695,5.1906,5.1906,279377.8096,192.6178,202.5855,946800.0,951552.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,279198.67630000005,279377.80960000004,4752.0
16,tau,kv_cache,p1_L1152,1152,512,168871.8773,0.0,152.2402,81179.6641,6.2947,6.2947,250203.7815,158.9539,165.5718,951556.0,956028.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,250051.5414,250203.7816,4472.0
17,nano,no_cache,p2_L1152,1152,512,0.0,0.0,1684.1878,1111496.1482,0.4597,0.4597,1113180.3359,2109.3198,2792.3505,956028.0,956112.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,1111496.1482,1113180.336,84.0
18,tau,no_cache,p2_L1152,1152,512,0.0,0.0,1686.812,1156114.7444,0.442,0.442,1157801.5564,2209.2357,2858.3229,956112.0,956112.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,1156114.7444,1157801.5564,0.0
19,nano,kv_cache,p2_L1152,1152,512,182825.8183,0.0,185.3257,99008.9596,5.1611,5.1611,282020.1036,193.1839,202.8229,956112.0,959988.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,281834.7779,282020.10360000003,3876.0
20,tau,kv_cache,p2_L1152,1152,512,169592.7442,0.0,151.6646,81321.4006,6.2837,6.2837,251065.8093,159.2598,165.0252,959988.0,961740.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,250914.14479999998,251065.80939999997,1752.0
21,nano,no_cache,p3_L1152,1152,512,0.0,0.0,1634.4016,1112433.9533,0.4594,0.4594,1114068.3549,2092.0994,2782.9533,961740.0,961848.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,1112433.9533,1114068.3549,108.0
22,tau,no_cache,p3_L1152,1152,512,0.0,0.0,1683.6175,1158646.6177,0.441,0.441,1160330.2352,2231.9271,2845.1802,961852.0,961852.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,1158646.6177,1160330.2352,0.0
23,nano,kv_cache,p3_L1152,1152,512,176199.9714,0.0,175.6994,95868.3266,5.3302,5.3302,272243.9973,187.4383,197.7825,961856.0,961860.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,272068.298,272243.9974,4.0
24,tau,kv_cache,p3_L1152,1152,512,168832.8507,0.0,152.9957,81543.8111,6.2666,6.2666,250529.6574,159.7133,165.5381,961860.0,962208.0,1767240798,unknown,1767240798,1767240798,3.0,1152.0,3.0,250376.6618,250529.65750000003,348.0
